Restaurant Name,Review,Rating,Date
Il Carpaccio - Le Royal Monceau Raffles Paris,"Expérience très décevante du menu des Chefs : je m'attendais à un retour en enfance, à retrouver des saveurs du style ""Madeleine de Proust""... Seul le carpaccio aux parfums subtils et le dessert chocolat ont trouvé grâce à mes yeux.. Les assaisonnements sont beaucoup trop présents dans les autres plats et gâchent le goût : l'huile d'olive très parfumée couvre totalement le goût risotto, la sauce au vin trop corsée l'emporte sur le thon, le citron sur les pâtes au cabillaud... Rien d'exceptionnel par ailleurs quant à la présentation des assiettes. À 175 € / personne (hors vins) je regrette.",3,2024-12-18
Il Carpaccio - Le Royal Monceau Raffles Paris,"Nous étions 8 dans un salon privé mais qui finalement est collé au bar avec un rideau donc niveau calme, c'est moyen. Mets excellents, serveur agréable mais globalement le service n'était pas à la hauteur de l'étoile et des prix. Miettes peu ou pas nettoyées pendant le repas. Boissons très rarement resservies spontanément.",3,2024-12-11
Il Carpaccio - Le Royal Monceau Raffles Paris,"Grand plaisir de revenir déguster les saveurs du menu découverte ! Une atmosphère feutrée, un service de grande qualité avec des nouveaux venus, notamment Baptiste et Emma qui se sont occupés de nous, un grand professionnalisme et une grande gentillesse de leurs parts ! Merci au Chef pour ses belles découvertes et à toute son équipe !",5,2024-11-09
Il Carpaccio - Le Royal Monceau Raffles Paris,Un joli voyage en Italie le temps d’une soirée avec une cuisine inventive et précise. Une belle adresse avec un service sympathique et impeccable !,5,2024-10-31
Il Carpaccio - Le Royal Monceau Raffles Paris,"Nous avons passé un très agréable dîner. L’équipe est très agréable, professionnelle et attentive. Le repas est très bon et copieux.",5,2024-10-25
Il Carpaccio - Le Royal Monceau Raffles Paris,"La gastronomie italienne sublimée et avec les premières truffes blanches de l’année, les saveurs sont poussées à leur optimum. Pour notre part, nous avons opté pour les Fettuccini à la truffe blanche, nos amis ont choisi ‘l’oreille d’éléphant’ pour deux, énorme pièce de veau, et en dessert le sorbet citron maison avec des griottes. Somptueux ! Deux d’entre nous ont choisi un dessert original à la surprise du maître d’hôtel : ils ont demandé et ont dégusté en dessert partagé une assiette de carpaccio avec une truffe blanche émincée dessus. Bravo pour l’extrême gentillesse et sollicitude des serveurs et à la compétence de la jeune sommelière pour son conseil sur un excellent Barbaresco. Bref, nous avons passé une excellente soirée !",5,2024-10-05
Il Carpaccio - Le Royal Monceau Raffles Paris,Un merveilleux moment au delà de nos attentes. Un moment au delà de nos attentes L'accueil est class et chaleureux sans être guindé. Les plats sont délicieux (menu en 6 services) le dessert et pré dessert magnifiques. On a passé un très bon moment On reviendra c'est certain Merci aux chefs et à leur équipe On a retrouvé l'Italie à Paris,5,2024-09-21
Il Carpaccio - Le Royal Monceau Raffles Paris,"Je suis retournée dans ce restaurant avec autant de plaisir que la première fois. L'accueil, la gentillesse et le professionnalisme du personnel (en majorité italien), la qualité des plats et desserts proposés, ont contribué à cet agréable repas en terrasse. La seule remarque porte sur les prix des vins au verre ; je trouve qu'ils sont très élevés : J'ai payé 29 € le verre de 15 cl !!!!! ; je trouve que votre politique de prix freine la consommation de vin. C'est quand même agréable d'accompagner un bon plat italien d'un verre de vin.",4,2024-09-21
Il Carpaccio - Le Royal Monceau Raffles Paris,"Des plats simples mais savoureux, un service attentionné ou l’on se sent presque en famille, un regal de l’entrée au dessert.",5,2024-09-14
Il Carpaccio - Le Royal Monceau Raffles Paris,"Repas correct, mais tables trop proches les unes aux autres et service pas top, j'ai demandé une facture au nom de mon conjoint et toujours pas reçue.",3,2024-08-19
Il Carpaccio - Le Royal Monceau Raffles Paris,"Bien qu'ayant réservé pour la terrasse 2 semaines avant, je n'y pas eu accès... ils ne m'ont pas prévenu au préalable... Mais cela n'est pas le plus grave malheureusement ! Des verres de vin à 40 euros m'ont été servis au 1/4 du verre, voir moins... 2/3 gorgées et au revoir. Mon plat de pâtes ""PACCERI VITORIO"" était servi avec une sauce (certes bonne) tiède... avec 7 pâtes dedans. Il m'a manqué un couteau tout le long du repas, du coup obligé de couper ces grosses pâtes à la cuillère, lol... Bref, ne vaut pas le prix de 400 euros pour deux sans desserts, vraiment très décevant ce restaurant.",2,2024-08-10
Il Carpaccio - Le Royal Monceau Raffles Paris,"Nous avons passé une très belle soirée entre amis au Il Carpaccio. L’ensemble du personnel s’est montré attentionné notamment Rose qui s’est occupée de nous pour cette première expérience. Nous reviendrons avec plaisir, Gabriel",5,2024-08-04
Il Bacaro,"L'accueil était très chaleureux et nous avons pu déguster un menu spécial raffiné et copieux élaboré pour le 14 février. Tout était parfait, je recommande !",5,2024-02-14
Il Bacaro,Un joli petit restaurant simple au calme et surtout une savoureuse et authentique cuisine italienne typique. Le choix du vin nature nous a été conseillé judicieusement. Tout était parfait. Une adresse précieuse.,5,2024-02-09
Il Bacaro,"L'endroit est sympathique mais pourquoi regrouper les clients dans des tables rapprochées... La nourriture est bonne (petit bémol les pâtes aux vongole trop salées) mais la note trop élevée : 4 personnes cichetti à partager, 4 plats, 1 bouteille de vin à 34€, 1 bière : 160 euros. Et de plus, le Friuli est très absent ! Ça a changé en quelques années.",3,2023-10-16
Il Bacaro,"Mouais. Salle surbondée et serveur dépassé, désorganisé… « faute à la reprise » dit-il au moment d’une addition salée pour des plats surestimés. L’attente se fait insupportable. Bruschetta à la polenta en starter insipide, lapin qui nous en pose une question saveurs, pasta à la seiche qui sèche sur la cuisson… bref : dommage et convivialité en deçà de la promesse…",2,2023-09-02
Il Bacaro,Restaurant italien proposant une petite carte avec uniquement des plats maison. Ambiance très sympathique et personnel souriant. La carte des vins est parfaite. Bref un endroit à découvrir.,5,2023-05-18
Il Bacaro,"C'est tout petit, la carte est très courte et c'est très bon. Des recettes originales parfaitement réalisées. Le rapport qualité prix est parfait. L'accueil est simple et chaleureux.",5,2023-03-17
Il Bacaro,"Il vaut mieux arriver avant 13h si on veut déjeuner dans ce petit italien ! Les tables, bien que proches les unes des autres, ne sont quand même pas trop serrées. Menu à 18€ plat, salade dessert. Très peu de choix : un seul plat (risotto au demeurant très bon) et deux desserts (tarte au chocolat ou aux poires). Accueil placide.",4,2022-11-18
Il Bacaro,Excellent déjeuner jambon en apéritif linguine artichaut citron confit seiche au top une belle cuisine italienne goûteuse pleine de saveurs comme on les aime.,5,2022-11-17
Il Bacaro,"Dîner à deux, entrée partagée avec notamment tripes cuisinées à la perfection avec tomates relevées avec de la menthe, d'une finesse avec des saveurs goûteuses, gnocchi au sarrasin avec des blettes. Le tout accompagné d'un vin rouge léger. Très copieux, très bon Restaurant italien orienté Italie du Nord à découvrir.",5,2022-10-28
Il Bacaro,"Un restaurant discret, une carte succincte mais variée, des plats délicieux un service efficace… on n’en demande pas plus.",5,2022-10-16
Il Bacaro,"À chacune de nos visites à nos enfants, nous ne manquons de venir dîner dans ce restaurant. Cuisine italienne authentique d'excellente facture. À bientôt !",5,2022-05-21
Il Bacaro,"De passage à Paris, nous avons déjeuné dans ce restaurant comme nous essayons de le faire à chaque fois. La qualité de la cuisine et la disponibilité du service sont toujours au rendez-vous.",5,2021-11-26
Il Bacaro,"Nous revenons avec bonheur dans ce si charmant endroit après de longs mois d'abstinence due à la pandémie. Tout est là pour nous plaire : ravissement des papilles, décor intimiste (c'est un petit restaurant), cuisine inventive et délicieuse, flacons qui ne sont pas en reste, ambiance chaleureuse mais néanmoins feutrée, service bienveillant et impeccable. Nous reviendrons, c'est certain malgré nos 26 stations de métro. Merci aux propriétaires pour cette superbe soirée.",5,2021-10-21
Il Bacaro,"Après une 1ère visite l'année dernière, nous n'avons pas manqué lors de notre séjour à Paris de venir dîner dans ce restaurant. La cuisine est toujours excellente et l'accueil très agréable. À refaire dès que possible !",5,2021-09-13
Il Bacaro,Dîner en terrasse. L’accueil est parfait. Les plats et les boissons sont bien présentés. C’est délicieux et original.,5,2021-06-02
l'Atelier Carnem,"En plus de 30 ans de restaurants fréquentés (France et reste du monde), nous n'avons jamais mangé d'aussi bonnes viandes ! Qualité exceptionnelle, service et accueil très sympathiques, ambiance décontractée mais professionnelle, sauces et accompagnements maison et délicieux ; BREF : un régal. Merci pour tout, une surprise réussie pour les 20 ans du fiston ! ""We'll be (bar)back"" ;) !",5,2024-12-27
l'Atelier Carnem,"Repas exceptionnel, viandes et services incroyables ! Le cadre est très agréable, les viandes savoureuses et de très haute qualité. Merci également aux très bon conseils du patron",5,2024-10-31
l'Atelier Carnem,"Venus pour un anniversaire en couple nous n’avons pas été déçus. Le mojito était parfait La viande incroyable. Nous avons pris la planche d’exception avec 3 races de viande (super pour découvrir) et elles étaient toutes parfaites. Le monsieur a écouté attentivement nos goûts et nous a proposé de moins nous parer la viande USA qui de fait a gardé un goût très maturé, pour notre plus grand bonheur ! Les sauces étaient également bonnes et la purée délicieuse. La carte des vins affiche des prix raisonnables pour de bonnes bouteilles. Côté dessert peut être pas extraordinaire mais nous ne venions pas pour cela et cela restait quand même très correct. Côté cadre l’endroit est charmant avec du sable par terre (oui c’est spécial mais c’est joli finalement !) et des pierres apparentes. Et le service très sympathique et surtout de bon conseil sur la viande. Bref une superbe découverte nous reviendrons sans hésiter ! Continuez comme ça :)",5,2024-10-05
l'Atelier Carnem,"Jamais déçu par l’Atelier Carnem. Les viandes sont toujours excellentes, l’accueil sympa. À recommander dans cette rue du Pot de fer si touristique avec des offres de restauration inégale.",5,2024-07-14
l'Atelier Carnem,"Une excellente soirée à l'Atelier Carnem. Viandes délicieuses, cuissons parfaites. Nous avons pris l'entrecôte All Black. Accompagnements et sauces variés. Cadre contemporain très agréable. Service attentionné et décontracté. Une excellente adresse !",5,2024-07-07
l'Atelier Carnem,Qualité de la viande exceptionnelle. Belle découverte de viandes d’exception sur la plancha à partager. Service très sympathique et ambiance chaleureuse Cadre cosy,5,2024-05-28
l'Atelier Carnem,Meilleur restaurant de viande de Paris le patron est jeune est super sympa avec une culture impressionnante. Le restaurant est très sympa avec du sable sur le sol et des grande table Comme à la maison mais en mieux Vous ne serez absolument pas déçu.,5,2024-02-16
